# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	41768
#@/user_id	Squirrelx_Macx
biao xian li 	表現力	c=1 d=0.00069264 t=41768
biao ya 	表壓	c=2 d=0.000735472 t=41768
biao zhi 	標誌	c=1 d=1.97012e-07 t=41768
biao zhi xing 	標誌性	c=1 d=0.085435 t=41768
biao zhi zhe 	標誌着	c=1 d=0.000706632 t=41768
biao zhun 	標準	c=5 d=4.56606e-05 t=41768
bie 	別	c=12 d=0.298197 t=41768
bie 	憋	c=1 d=4.48474e-08 t=41768
bie ba 	別把	c=1 d=5.22029e-30 t=41768
bie chui 	別吹	c=1 d=7.21521e-14 t=41768
bie dan xin 	別擔心	c=1 d=0.0118551 t=41768
bie de 	別的	c=35 d=1.63265 t=41768
bie de shu 	別的書	c=1 d=0.0739031 t=41768
bie fa le 	別發了	c=1 d=2.97883e-18 t=41768
bie fen 	別分	c=2 d=1.5528e-24 t=41768
bie guan 	別管	c=1 d=1 t=1014
bie guan ta 	別管他	c=1 d=1.886e-23 t=41768
bie huan le 	別歡樂	c=1 d=1 t=4856
bie ji 	別急	c=1 d=3.23859e-31 t=41768
bie ji dong 	別激動	c=1 d=1.74883e-17 t=41768
bie lai 	別來	c=1 d=9.02962e-06 t=41768
bie ming 	別名	c=1 d=1.54575e-06 t=41768
bie qu 	別區	c=1 d=5.34152e-06 t=41768
bie re wo 	別惹我	c=1 d=0.031273 t=41768
bie ren 	別人	c=42 d=0.628135 t=41768
bie ren de 	別人的	c=2 d=0.677057 t=41768
bie ren shuo 	別人說	c=1 d=7.07836e-24 t=41768
bie shuo 	別說	c=1 d=4.66697e-06 t=41768
bie shuo le 	別說了	c=1 d=3.22079e-25 t=41768
bie wang le 	別忘了	c=0 d=0.000115923 t=41768
bie wen wo 	別問我	c=1 d=2.58211e-13 t=41768
bie xiang 	別想	c=0 d=2.63929e-07 t=41768
bie xiang le 	別想了	c=1 d=2.65252e-06 t=41768
bie ye 	別野	c=3 d=0.304863 t=41768
bie yong 	別用	c=1 d=0.0131675 t=41768
bie zai yi 	別在意	c=1 d=1.57152e-24 t=41768
bie zuo meng 	別做夢	c=0 d=3.38949e-09 t=41768
bie zuo meng le 	別做夢了	c=1 d=3.40648e-08 t=41768
bin guan 	賓館	c=1 d=3.32984e-05 t=41768
bing 	並	c=5 d=0.0678809 t=41768
bing 	病	c=4 d=0.00269262 t=41768
bing bu 	並不	c=1 d=4.74977e-08 t=41768
bing bu cun zai 	並不存在	c=1 d=2.30678e-10 t=41768
bing bu hui 	並不會	c=1 d=1 t=1991
bing bu man 	並不慢	c=1 d=1.98033e-09 t=41768
bing bu mei 	並不沒	c=1 d=4.77358e-07 t=41768
bing bu nan 	並不難	c=1 d=8.31953e-13 t=41768
bing bu neng 	並不能	c=2 d=0.366045 t=41768
bing bu shi 	並不是	c=8 d=0.000106224 t=41768
bing bu suan 	並不算	c=1 d=0.631284 t=41768
bing bu zhi dao 	並不知道	c=1 d=1.34126e-13 t=41768
bing du 	病毒	c=1 d=0.00211225 t=41768
bing le 	病了	c=1 d=0.722527 t=41768
bing li ka 	病歷卡	c=1 d=7.48494e-34 t=41768
bing liang 	兵糧	c=1 d=0.000796726 t=41768
bing mei you 	並沒有	c=8 d=0.242488 t=41768
bing mei you ren 	並沒有人	c=1 d=2.53796e-16 t=41768
bing qi lin 	冰淇淋	c=2 d=0.537624 t=41768
bing qie 	並且	c=3 d=0.0417941 t=41768
bing tu 	餅圖	c=1 d=0.00134011 t=41768
bing xing 	並行	c=1 d=1 t=2973
bo 	博	c=1 d=9.14242e-05 t=41768
bo 	波	c=2 d=6.61503e-05 t=41768
bo 	薄	c=1 d=1.32746e-09 t=41768
bo dong 	波動	c=1 d=1 t=4616
bo fang 	播放	c=2 d=0.292293 t=41768
bo fang qi 	播放器	c=1 d=0.183599 t=41768
bo he 	薄荷	c=2 d=0.283467 t=41768
bo he jia ju 	薄荷家居	c=1 d=0.135335 t=41768
bo ke 	播客	c=7 d=1.5047 t=41768
bo mo 	薄膜	c=3 d=4.51176e-05 t=41768
bo shi 	博士	c=1 d=0.00794669 t=41768
bo tong 	博通	c=1 d=4.20179e-06 t=41768
bo zi 	脖子	c=1 d=1.09473e-06 t=41768
bu 	不	c=47 d=1.16114 t=41768
bu 	布	c=4 d=0.0718924 t=41768
bu 	步	c=2 d=7.63769e-07 t=41768
bu 	補	c=7 d=0.0133175 t=41768
bu 	部	c=5 d=0.000103746 t=41768
bu ai 	不愛	c=2 d=0.00852289 t=41768
bu ai 	不矮	c=1 d=0.00357068 t=41768
bu ai he 	不愛喝	c=1 d=7.12255e-09 t=41768
bu an quan 	不安全	c=1 d=5.12057e-09 t=41768
bu ba 	不把	c=1 d=7.24128e-27 t=41768
bu bai 	不敗	c=1 d=0.379083 t=41768
bu ban 	補辦	c=1 d=2.17207e-08 t=41768
bu bei fen 	不備份	c=1 d=1.28823e-09 t=41768
bu bi yao 	不必要	c=1 d=1.11472e-13 t=41768
bu bi yao de 	不必要的	c=1 d=1.76029e-35 t=41768
bu bian 	不變	c=1 d=6.42462e-31 t=41768
bu bu bu 	不不不	c=1 d=0.00082099 t=41768
bu bu jing xin 	步步驚心	c=1 d=1.70977e-16 t=41768
bu bu wei ying 	步步爲營	c=1 d=9.82871e-33 t=41768
bu can yu 	不參與	c=0 d=0.0923116 t=41768
bu can yu qi zhong 	不參與其中	c=1 d=0.927743 t=41768
bu cha 	不差	c=5 d=0.417935 t=41768
bu cha le 	不差了	c=2 d=1.99005 t=1300
bu chang 	不常	c=1 d=0.00444934 t=41768
bu cheng gong 	不成功	c=1 d=1 t=986
bu chi 	不吃	c=3 d=0.0675984 t=41768
bu chong 	補充	c=1 d=3.54671e-12 t=41768
bu chu 	不出	c=2 d=3.97759e-08 t=41768
bu chu lai 	不出來	c=1 d=3.47162e-07 t=41768
bu chuan 	不穿	c=1 d=3.73674e-18 t=41768
bu chuan ku zi 	不穿褲子	c=1 d=3.46091e-18 t=41768
bu cun zai 	不存在	c=5 d=0.0537948 t=41768
bu cuo 	不錯	c=24 d=0.517187 t=41768
bu cuo bu cuo 	不錯不錯	c=1 d=1 t=2435
bu cuo de 	不錯的	c=12 d=0.000902809 t=41768
bu cuo guo 	不錯過	c=1 d=0.343009 t=41768
bu cuo le 	不錯了	c=6 d=0.0203434 t=41768
bu da 	不大	c=3 d=6.35095e-13 t=41768
bu da suan 	不打算	c=1 d=1 t=515
bu dai 	不帶	c=2 d=0.00293808 t=41768
bu dai biao 	不代表	c=1 d=0.729789 t=41768
bu dai tao 	不戴套	c=2 d=6.65708e-08 t=41768
bu dai wo 	不帶我	c=1 d=0.000134358 t=41768
bu dan dan 	不單單	c=1 d=5.13907e-22 t=41768
bu dan xin 	不擔心	c=1 d=0.0042963 t=41768
bu dao 	不到	c=6 d=0.105928 t=41768
bu dao le 	不到了	c=1 d=7.35572e-35 t=41768
bu de bu shuo 	不得不說	c=1 d=1 t=3385
bu de le 	不得了	c=1 d=3.61713e-08 t=41768
bu di 	不低	c=1 d=2.5358e-06 t=41768
bu diao 	不掉	c=1 d=7.79199e-07 t=41768
bu diao xue 	不掉血	c=1 d=9.18014e-24 t=41768
bu ding 	補丁	c=6 d=0.0207543 t=41768
bu dong 	不動	c=5 d=0.568417 t=41768
bu dong 	不懂	c=13 d=1.34097 t=41768
bu dong jiu wen 	不懂就問	c=1 d=1.6152e-23 t=41768
bu dong le 	不懂了	c=2 d=1.51592e-12 t=41768
bu dong shi 	不懂事	c=3 d=0.0057417 t=41768
bu dou 	不都	c=1 d=1.97314e-25 t=41768
bu dou shi 	不都是	c=1 d=0.00173804 t=41768
bu du 	不讀	c=2 d=0.227638 t=41768
bu duan 	不斷	c=1 d=0.579842 t=41768
bu duan dian 	不斷電	c=1 d=4.8548e-29 t=41768
bu dui 	不對	c=9 d=0.730134 t=41768
bu dui bu dui 	不對不對	c=1 d=1.44872e-08 t=41768
bu dui cheng 	不對稱	c=1 d=0.0081887 t=41768
bu duo 	不多	c=5 d=0.00677172 t=41768
bu fan ni 	不煩你	c=1 d=0.00204983 t=41768
bu fang 	不防	c=1 d=0.00444934 t=41768
bu fang qi 	不放棄	c=1 d=0.0948935 t=41768
bu fang xin 	不放心	c=1 d=0.00873865 t=41768
bu fen 	不分	c=2 d=0.000946646 t=41768
bu fen 	部分	c=4 d=0.263336 t=41768
bu fen qu 	不分區	c=1 d=0.00951391 t=41768
bu fu 	不服	c=7 d=0.0146253 t=41768
bu fu he 	不符合	c=1 d=7.31927e-06 t=41768
bu fu qian 	不付錢	c=1 d=5.62896e-05 t=41768
bu gai 	不改	c=1 d=1 t=4280
bu gai 	不該	c=7 d=0.203926 t=41768
bu gan 	不敢	c=4 d=0.0398519 t=41768
bu gan mai 	不敢買	c=1 d=1 t=5226
bu gan mao 	不感冒	c=1 d=1.11147e-08 t=41768
bu gan xiang xin 	不敢相信	c=1 d=2.21708e-14 t=41768
bu gan xin 	不甘心	c=1 d=9.85447e-05 t=41768
bu gao 	不搞	c=0 d=3.38074e-08 t=41768
bu gao le 	不搞了	c=1 d=3.39769e-07 t=41768
bu gei 	不給	c=2 d=1.61382e-13 t=41768
bu gei pai 	不給拍	c=1 d=0.188247 t=41768
bu gei ta 	不給他	c=1 d=0.000689186 t=41768
bu geng 	不更	c=1 d=1.01719e-24 t=41768
bu geng xin 	不更新	c=1 d=1.91222e-09 t=41768
bu gou 	不夠	c=8 d=0.144579 t=41768
bu gou le 	不夠了	c=1 d=8.33681e-08 t=41768
bu gou ma 	不夠嗎	c=1 d=7.93022e-08 t=41768
bu gu 	不顧	c=1 d=0.00170362 t=41768
bu guan 	不管	c=2 d=0.00719046 t=41768
bu guan ji 	不關機	c=2 d=0.00565623 t=41768
bu guan ta 	不管他	c=1 d=1.58899e-07 t=41768
bu guan zhu 	不關注	c=5 d=0.0303487 t=41768
bu gui 	不貴	c=2 d=2.30004e-05 t=41768
bu gui de 	不貴的	c=1 d=5.89006e-09 t=41768
bu guo 	不過	c=41 d=0.564107 t=41768
bu guo shi 	不過是	c=0 d=5.0914e-31 t=41768
bu ha 	不哈	c=0 d=0.1 t=1628
bu ha le 	不哈了	c=1 d=1 t=1629
bu hao 	不好	c=16 d=0.909373 t=41768
bu hao chi 	不好吃	c=1 d=0.965605 t=41768
bu hao da 	不好打	c=1 d=0.0074557 t=41768
bu hao de 	不好的	c=1 d=0.172907 t=41768
bu hao kan 	不好看	c=3 d=0.00540733 t=41768
bu hao le 	不好了	c=0 d=5.32773e-06 t=41768
bu hao wan 	不好玩	c=1 d=1.35381e-05 t=41768
bu hao yi si 	不好意思	c=3 d=0.00158052 t=41768
bu hao yong 	不好用	c=1 d=1.26555e-06 t=41768
bu he 	不喝	c=0 d=0.00968105 t=41768
bu he li 	不合理	c=1 d=1.75306e-16 t=41768
bu he ni 	不和你	c=1 d=0.000662162 t=41768
bu he ni shuo 	不和你說	c=1 d=3.31944e-27 t=41768
bu hei 	不黑	c=1 d=0.08291 t=41768
bu hua 	不花	c=2 d=4.95556e-06 t=41768
bu hua qian 	不花錢	c=1 d=1.36106e-09 t=41768
bu hui 	不會	c=33 d=0.44489 t=41768
bu hui a 	不會啊	c=1 d=0.000338834 t=41768
bu hui ba 	不會吧	c=1 d=5.44943e-06 t=41768
bu hui bian 	不會變	c=1 d=0.0880368 t=41768
bu hui de 	不會的	c=5 d=0.0418987 t=41768
bu hui de ba 	不會的把	c=1 d=1 t=1349
bu hui hu 	不會糊	c=1 d=3.31031e-24 t=41768
bu hui mai de 	不會買的	c=1 d=0.0101022 t=41768
bu hui wan 	不會玩	c=2 d=0.0528657 t=41768
bu hui wo 	不回我	c=1 d=0.000210716 t=41768
bu hui yong 	不會用	c=2 d=1.17735e-09 t=41768
bu ji 	不急	c=1 d=4.37164e-31 t=41768
bu ji de 	不記得	c=1 d=5.82947e-05 t=41768
bu ji de le 	不記得了	c=1 d=3.25936e-18 t=41768
bu jia 	不加	c=0 d=0.000612731 t=41768
bu jia dan 	不加蛋	c=1 d=0.00615802 t=41768
bu jian 	不見	c=0 d=0.00728029 t=41768
bu jian le 	不見了	c=1 d=1 t=139
bu jiang 	不講	c=1 d=6.59982e-24 t=41768
bu jiao 	不叫	c=1 d=2.80975e-07 t=41768
bu jiao 	補交	c=1 d=0.00951391 t=41768
bu jin 	不僅	c=2 d=6.52859e-14 t=41768
bu jin jin 	不僅僅	c=3 d=8.3813e-20 t=41768
bu jin shi 	不僅是	c=1 d=0.275271 t=41768
bu jing 	佈景	c=1 d=9.64917e-22 t=41768
bu jing chang 	不經常	c=1 d=2.01478e-06 t=41768
bu jing guo 	不經過	c=1 d=2.1608e-35 t=41768
bu jiu 	不久	c=2 d=0.733447 t=41768
bu jiu hao le 	不就好了	c=1 d=1 t=4213
bu jiu jie 	不糾結	c=1 d=8.32803e-25 t=41768
bu jiu shi 	不就是	c=9 d=0.708327 t=41768
bu jiu xing le 	不就行了	c=1 d=1.4093e-07 t=41768
bu ju 	佈局	c=3 d=0.527292 t=41768
bu ju zhong 	不居中	c=1 d=2.78899e-08 t=41768
bu jue de 	不覺得	c=3 d=0.0278757 t=41768
bu jun yun 	不均勻	c=1 d=1.52088e-21 t=41768
bu ka 	不卡	c=0 d=1.92508e-30 t=41768
bu kai 	不開	c=2 d=0.0808629 t=41768
bu kai xin 	不開心	c=1 d=0.0163259 t=41768
bu kan 	不看	c=12 d=0.8106 t=41768
bu kan hao 	不看好	c=1 d=0.460704 t=41768
bu kan le 	不看了	c=1 d=0.000430743 t=41768
bu kan pian 	不看片	c=1 d=2.35826e-05 t=41768
bu kan shu 	不看書	c=2 d=0.114281 t=41768
bu kan ta 	不看他	c=1 d=0.729789 t=41768
bu kao lv 	不考慮	c=1 d=1.4936e-14 t=41768
bu kao pu 	不靠譜	c=2 d=0.527292 t=41768
bu kao shi 	不考試	c=1 d=0.250324 t=41768
bu ke fou ren 	不可否認	c=1 d=1.00916e-19 t=41768
bu ke miao shu 	不可描述	c=0 d=3.39711e-06 t=41768
bu ke miao shu de 	不可描述的	c=1 d=3.41414e-05 t=41768
bu ke neng 	不可能	c=3 d=0.722527 t=41768
bu ke shou shi 	不可收拾	c=1 d=0.0031354 t=41768
bu ke xue 	不科學	c=1 d=0.00037447 t=41768
bu ke yong 	不可用	c=1 d=0.00138785 t=41768
bu ke zhan sheng 	不可戰勝	c=1 d=0.00219846 t=41768
bu keng 	不坑	c=2 d=0.034562 t=41768
bu kuai 	不快	c=1 d=1 t=4618
bu kuai jin 	不快進	c=1 d=1.83787e-13 t=41768
bu kui 	不虧	c=1 d=6.0924e-24 t=41768
bu lai 	不來	c=1 d=1 t=2521
bu lai le 	不來了	c=1 d=0.241714 t=41768
bu lang fei shi jian 	不浪費時間	c=1 d=1.10307e-07 t=41768
bu le 	不了	c=6 d=5.22223e-05 t=41768
bu le 	補了	c=1 d=1 t=3298
bu li 	陟里	c=0 d=6.88109e-16 t=41768
bu li an ji 	陟里安吉	c=1 d=6.91558e-15 t=41768
bu li kai 	不離開	c=1 d=0.0526021 t=41768
bu li ta 	不理他	c=1 d=6.27153e-12 t=41768
bu li wai 	不例外	c=1 d=2.40631e-07 t=41768
bu li yu 	不利於	c=1 d=0.00103848 t=41768
bu lian xi 	不聯繫	c=1 d=2.03047e-09 t=41768
bu liao 	不了	c=0 d=2.7603e-05 t=41768
bu liao 	布料	c=9 d=2.71722e-05 t=41768
bu liao de 	不了的	c=1 d=0.000277414 t=41768
bu ling 	不靈	c=1 d=1.7089e-10 t=41768
bu lun ru he 	不論如何	c=1 d=0.000246044 t=41768
bu mai 	不買	c=1 d=0.557106 t=41768
bu mai le 	不買了	c=1 d=9.49905e-14 t=41768
bu man 	不滿	c=1 d=1.33711e-06 t=41768
bu men 	部門	c=2 d=8.00091e-06 t=41768
bu meng 	不萌	c=1 d=0.045502 t=41768
bu ming bai 	不明白	c=1 d=2.78843e-35 t=41768
bu na 	不拿	c=1 d=2.65108e-29 t=41768
bu neng 	不能	c=48 d=0.371329 t=41768
bu neng bei 	不能被	c=1 d=1 t=2487
bu neng ren 	不能忍	c=2 d=6.05377e-08 t=41768
bu neng shao 	不能少	c=1 d=0.000461975 t=41768
bu neng yong 	不能用	c=4 d=0.0627043 t=41768
bu neng yun xing 	不能運行	c=1 d=3.99959e-14 t=41768
bu ni 	不膩	c=1 d=1.60884e-06 t=41768
bu nong le 	不弄了	c=1 d=1 t=1097
bu pa 	不怕	c=1 d=1 t=5102
bu pang 	不胖	c=1 d=0.378922 t=41768
bu pi pei 	不匹配	c=1 d=5.34243e-08 t=41768
bu pian yi 	不便宜	c=1 d=3.88812e-05 t=41768
bu ping deng 	不平等	c=1 d=8.04707e-33 t=41768
bu qi 	不起	c=1 d=4.36569e-15 t=41768
bu qi lai 	不起來	c=1 d=0.283654 t=41768
bu qi pa 	不奇葩	c=1 d=1 t=3092
bu qie shi ji 	不切實際	c=2 d=0.860708 t=41768
bu qing chu 	不清楚	c=1 d=3.75822e-17 t=41768
bu qing yuan 	不情願	c=1 d=2.4305e-07 t=41768
bu qing zhen 	不清真	c=1 d=1.01525e-31 t=41768
bu qu 	不去	c=2 d=0.000471307 t=41768
bu qu kan 	不去看	c=0 d=1.92777e-17 t=41768
bu qu kan ta 	不去看他	c=1 d=1.93743e-16 t=41768
bu que 	不缺	c=1 d=2.56923e-13 t=41768
bu que ding 	不確定	c=1 d=0.494109 t=41768
bu ran 	不然	c=7 d=0.216536 t=41768
bu rang 	不讓	c=2 d=0.0333733 t=41768
bu rang wo 	不讓我	c=1 d=0.0247235 t=41768
bu re 	不熱	c=2 d=1.01074e-08 t=41768
bu ren 	不認	c=1 d=7.03228e-06 t=41768
bu ren shi 	不認識	c=2 d=0.00083194 t=41768
bu ren shi de 	不認識的	c=1 d=1.22728e-27 t=41768
bu ren tong 	不認同	c=1 d=0.66365 t=41768
bu ren xin 	不忍心	c=3 d=1.70485e-11 t=41768
bu ru 	不如	c=15 d=0.56836 t=41768
bu ru ren 	不如人	c=1 d=0.000382034 t=41768
bu ru shuo 	不如說	c=1 d=7.05048e-07 t=41768
bu ruo 	不弱	c=1 d=0.00031042 t=41768
bu ruo yu 	不弱與	c=1 d=0.00311976 t=41768
bu sha 	不殺	c=1 d=1.62528e-08 t=41768
bu shang 	不上	c=3 d=0.0336241 t=41768
bu shang qu 	不上去	c=1 d=1 t=254
bu shao 	不少	c=15 d=0.960982 t=41768
bu shao shi 	不少事	c=1 d=0.00190171 t=41768
bu shao shi jian 	不少時間	c=2 d=0.557106 t=41768
bu shao yu 	不少於	c=2 d=4.2232e-14 t=41768
bu sheng xiao 	不生效	c=1 d=0.0692522 t=41768
bu shi 	不是	c=118 d=1.58599 t=41768
bu shi bu shi 	不是不是	c=1 d=0.000459671 t=41768
bu shi gei 	不是給	c=1 d=0.677057 t=41768
bu shi shuo 	不是說	c=1 d=2.7206e-10 t=41768
bu shou 	不受	c=2 d=3.25713e-10 t=41768
bu shou fei 	不收費	c=1 d=5.06514e-28 t=41768
bu shu 	不熟	c=1 d=0.0544757 t=41768
bu shu fu 	不舒服	c=3 d=1.61272e-05 t=41768
bu shua 	不刷	c=0 d=4.77276e-06 t=41768
bu shua dan 	不刷蛋	c=1 d=4.79669e-05 t=41768
bu shuo 	不說	c=1 d=1 t=4892
bu shuo hua 	不說話	c=1 d=3.6365e-12 t=41768
bu shuo le 	不說了	c=11 d=0.0792617 t=41768
bu suo fang 	不縮放	c=1 d=2.14265e-24 t=41768
bu tai 	不太	c=4 d=0.546074 t=41768
bu tai dong 	不太懂	c=4 d=0.151072 t=41768
bu tai gui 	不太貴	c=1 d=0.00226541 t=41768
bu tai hao 	不太好	c=5 d=0.150318 t=41768
bu tai hao kan 	不太好看	c=1 d=1.26272e-09 t=41768
bu tai xing 	不太行	c=1 d=1 t=4825
bu tai zheng chang 	不太正常	c=2 d=0.0662479 t=41768
bu tian xie 	不填寫	c=1 d=1 t=4418
bu tie 	補貼	c=1 d=4.66697e-06 t=41768
bu ting 	不停	c=2 d=0.00351752 t=41768
bu ting 	不聽	c=0 d=2.02488e-07 t=41768
bu ting le 	不聽了	c=1 d=2.03503e-06 t=41768
bu tong 	不同	c=26 d=0.974371 t=41768
bu tong de 	不同的	c=4 d=0.0617291 t=41768
bu tong xun chang 	不同尋常	c=1 d=2.49805e-06 t=41768
bu tong yong 	不通用	c=1 d=1 t=4854
bu tong yu 	不同於	c=4 d=0.0739031 t=41768
bu wan 	不玩	c=2 d=0.00858632 t=41768
bu wan de 	不完的	c=0 d=5.39136e-28 t=41768
bu wan le 	不玩了	c=1 d=0.0862936 t=41768
bu wan mei 	不完美	c=1 d=1 t=758
bu wan you xi 	不玩遊戲	c=6 d=4.37327e-06 t=41768
bu wei 	部位	c=1 d=3.50057e-05 t=41768
bu wen 	不問	c=1 d=1.01318e-07 t=41768
bu wen ding 	不穩定	c=1 d=5.06342e-24 t=41768
bu wen wen 	不問問	c=1 d=1.68724e-07 t=41768
bu xi 	不息	c=1 d=3.50963e-06 t=41768
bu xi huan 	不喜歡	c=7 d=0.97531 t=41768
bu xi huan ta 	不喜歡他	c=1 d=0.00568457 t=41768
bu xia qu 	不下去	c=0 d=1.48181e-10 t=41768
bu xia yu 	不下雨	c=1 d=1.19206e-08 t=41768
bu xian shi 	不現實	c=1 d=0.0176857 t=41768
bu xian shi 	不顯示	c=2 d=1.68147e-06 t=41768
bu xiang 	不像	c=6 d=0.0855314 t=41768
bu xiang 	不想	c=2 d=1.87372e-05 t=41768
bu xiang da 	不想打	c=1 d=6.05274e-06 t=41768
bu xiang kan 	不想看	c=2 d=0.217621 t=41768
bu xiang kan shu 	不像看書	c=1 d=0.00591656 t=41768
bu xiang mai 	不想買	c=1 d=0.532592 t=41768
bu xiang na qi lai wan 	不像拿起來玩	c=1 d=0.00951391 t=41768
bu xiang wan 	不想玩	c=1 d=4.54077e-07 t=41768
bu xiang wan le 	不想玩了	c=1 d=1.03347e-05 t=41768
bu xiang yao 	不想要	c=1 d=0.00771183 t=41768
bu xiang zhuang 	不想裝	c=1 d=1.09395e-27 t=41768
bu xiao xin 	不小心	c=1 d=0.0566989 t=41768
bu xie 	不寫	c=2 d=1.01057e-06 t=41768
bu xie 	不屑	c=1 d=3.63526e-08 t=41768
bu xie yu 	不屑於	c=1 d=2.76124e-09 t=41768
bu xie yu chi 	不屑於吃	c=1 d=2.77508e-08 t=41768
bu xin 	不信	c=2 d=3.94755e-07 t=41768
bu xin ta 	不信他	c=1 d=5.19691e-36 t=41768
bu xing 	不行	c=23 d=0.272743 t=41768
bu xing de 	不行的	c=3 d=0.0298969 t=41768
bu xing de hua 	不行的話	c=2 d=6.82444e-06 t=41768
bu xing jiu 	不行就	c=1 d=1.99541e-10 t=41768
bu xing le 	不行了	c=6 d=0.298197 t=41768
bu xu yao 	不需要	c=2 d=9.68599e-08 t=41768
bu xun yu 	不遜於	c=1 d=2.45492e-07 t=41768
bu yao 	不要	c=10 d=6.60566e-05 t=41768
bu yao fang qi 	不要放棄	c=1 d=0.000257369 t=41768
bu yao ji 	不要急	c=1 d=6.40695e-28 t=41768
bu yao jie yi 	不要介意	c=1 d=0.57695 t=41768
bu yao kai 	不要開	c=1 d=9.66427e-11 t=41768
bu yao kan 	不要看	c=1 d=0.571209 t=41768
bu yao qian 	不要錢	c=1 d=4.2874e-08 t=41768
bu yao wo 	不咬我	c=1 d=0.000122794 t=41768
bu ye 	不也	c=1 d=3.74533e-06 t=41768
bu ye shi 	不也是	c=1 d=6.50841e-07 t=41768
bu ye yao 	不也要	c=1 d=3.81892e-29 t=41768
bu yi 	不易	c=1 d=0.625002 t=41768
bu yi ding 	不一定	c=2 d=0.018452 t=41768
bu yi ding de 	不一定的	c=1 d=2.32917e-06 t=41768
bu yi ding hui lai 	不一定回來	c=1 d=0.185444 t=41768
bu yi yang 	不一樣	c=12 d=0.0495388 t=41768
bu yi yang de 	不一樣的	c=3 d=1.04909e-05 t=41768
bu yong 	不用	c=20 d=0.805849 t=41768
bu yong de 	不用的	c=1 d=1.84645e-09 t=41768
bu yong guan 	不用管	c=1 d=5.34152e-06 t=41768
bu yong guan ta 	不用管他	c=1 d=0.0202419 t=41768
bu yong he 	不用和	c=1 d=1 t=2633
bu yong le 	不用了	c=1 d=0.00970611 t=41768
bu yong qian 	不用錢	c=1 d=0.00301245 t=41768
bu yong qu 	不用去	c=1 d=0.000493001 t=41768
bu yong si 	不用死	c=2 d=0.411459 t=41768
bu yong zi mu 	不用字幕	c=1 d=0.307279 t=41768
bu yu kuai 	不愉快	c=1 d=1 t=3312
bu za di 	不雜地	c=2 d=0.337905 t=41768
bu zai 	不再	c=4 d=0.238115 t=41768
bu zai hu 	不在乎	c=2 d=6.18962e-32 t=41768
bu zai shi 	不再是	c=1 d=6.78903e-33 t=41768
bu zai yi 	不在意	c=1 d=8.15341e-11 t=41768
bu ze shou duan 	不擇手段	c=2 d=0.00413829 t=41768
bu zen me 	不怎麼	c=6 d=0.66034 t=41768
bu zen me kan 	不怎麼看	c=1 d=0.0581343 t=41768
bu zen me yang 	不怎麼樣	c=0 d=3.39711e-06 t=41768
bu zen me yang de 	不怎麼樣的	c=1 d=3.41414e-05 t=41768
bu zen me yong 	不怎麼用	c=1 d=0.0944202 t=41768
bu zhan 	布展	c=1 d=0.0397558 t=41768
bu zhan yong 	不佔用	c=1 d=7.87298e-11 t=41768
bu zhang 	部長	c=2 d=2.88039e-05 t=41768
bu zhao 	不着	c=1 d=0.00543443 t=41768
bu zheng chang 	不正常	c=1 d=0.0550232 t=41768
bu zheng que 	不正確	c=0 d=5.65603e-33 t=41768
bu zheng zong 	不正宗	c=1 d=3.03013e-13 t=41768
bu zhi 	不值	c=2 d=0.00597602 t=41768
bu zhi 	不止	c=2 d=3.5449e-06 t=41768
bu zhi 	不知	c=6 d=0.197899 t=41768
bu zhi 	佈置	c=1 d=3.43593e-21 t=41768
bu zhi chi 	不支持	c=1 d=1.55319e-33 t=41768
bu zhi dao 	不知道	c=59 d=0.49266 t=41768
bu zhi dao a 	不知道啊	c=1 d=5.30116e-05 t=41768
bu zhi dao le 	不知道了	c=4 d=4.67911e-07 t=41768
bu zhi de 	不值得	c=1 d=8.87043e-32 t=41768
bu zhi suo yun 	不知所云	c=1 d=1 t=3131
bu zhi wei he 	不知爲何	c=1 d=0.474734 t=41768
bu zhi wu tai 	佈置舞臺	c=1 d=1.01982e-25 t=41768
bu zhi yu 	不至於	c=2 d=3.04456e-30 t=41768
bu zhi za yang 	不知咋樣	c=1 d=6.91793e-19 t=41768
bu zhong yao 	不重要	c=2 d=1.76947e-08 t=41768
bu zhong yao de 	不重要的	c=1 d=1.72578e-08 t=41768
bu zhou 	步驟	c=3 d=0.00293808 t=41768
bu zhu 	不住	c=1 d=1.81834e-05 t=41768
bu zhuan ye 	不專業	c=1 d=5.42317e-08 t=41768
bu zhuo 	捕捉	c=1 d=6.94411e-34 t=41768
bu zu 	不足	c=1 d=4.96754e-05 t=41768
bu zuo 	不做	c=3 d=0.000773179 t=41768
bu zuo zuo 	不做作	c=2 d=0.000236177 t=41768
ca 	擦	c=1 d=1.24392e-09 t=41768
ca han 	擦汗	c=0 d=7.11142e-21 t=41768
ca han zhang ai hong 	擦汗張愛紅	c=1 d=7.14707e-20 t=41768
ca jian 	擦肩	c=2 d=0.0903583 t=41768
cai 	才	c=44 d=0.235755 t=41768
cai 	猜	c=3 d=7.10295e-06 t=41768
cai 	菜	c=6 d=1.15679 t=41768
cai 	蔡	c=1 d=1.12865e-12 t=41768
cai bi 	菜逼	c=1 d=2.1597e-29 t=41768
cai bu hui 	纔不會	c=3 d=0.64454 t=41768
